year,scenario,region,facility_id,company,product,process,technology,capacity_tpy,production_t,bau_emissions_tco2,emissions_tco2,abatement_tco2,capex_usd,opex_usd_yr,fuel_cost_usd_yr,total_cost_usd,mac_usd_per_tco2,elec_demand_mwh,h2_demand_t,heat_demand_gj,tech_deployed,install_year
2025,shaheen_ncc_h2,Yeosu,LG Chem_Propylene_Yeosu,LG Chem,Propylene,Naphtha Cracker,None,1300000,910000.0,1761372.1871080124,1761372.1871080124,0.0,0.0,0.0,0.0,0.0,0.0,44448.72036579303,0.0,32506674.205155477,0,2035
2025,shaheen_ncc_h2,Yeosu,Yeochon NCC_Propylene_Yeosu,Yeochon NCC,Propylene,Naphtha Cracker,None,1289000,902300.0,1746468.268601714,1746468.268601714,0.0,0.0,0.0,0.0,0.0,0.0,44072.6158088517,0.0,32231617.731111858,0,2040
2025,shaheen_ncc_h2,Yeosu,GS Caltex_Propylene_Yeosu,GS Caltex,Propylene,Naphtha Cracker,None,970000,679000.0,1314254.6319190552,1314254.6319190552,0.0,0.0,0.0,0.0,0.0,0.0,33165.58365755325,0.0,24254979.983846772,0,2040
2025,shaheen_ncc_h2,Ulsan,Daehan Oil Chemical_Propylene_Onsan,Daehan Oil Chemical,Propylene,Naphtha Cracker,None,560000,392000.0,758744.9421388361,758744.9421388361,0.0,0.0,0.0,0.0,0.0,0.0,19147.1410806493,0.0,14002875.04222082,0,2040
2025,shaheen_ncc_h2,Ulsan,S-Oil_Propylene_Onsan,S-Oil,Propylene,Naphtha Cracker,None,840000,588000.0,1138117.4132082541,1138117.4132082541,0.0,0.0,0.0,0.0,0.0,0.0,28720.71162097395,0.0,21004312.56333123,0,2040
2025,shaheen_ncc_h2,Ulsan,SK Advanced_Propylene_Ulsan,SK Advanced,Propylene,Naphtha Cracker,None,600000,420000.0,812941.0094344672,812941.0094344672,0.0,0.0,0.0,0.0,0.0,0.0,20514.794014981395,0.0,15003080.40237945,0,2040
2025,shaheen_ncc_h2,Ulsan,SK Energy_Propylene_Ulsan,SK Energy,Propylene,Naphtha Cracker,None,620000,434000.0,840039.0430822826,840039.0430822826,0.0,0.0,0.0,0.0,0.0,0.0,21198.620482147442,0.0,15503183.082458768,0,2040
2025,shaheen_ncc_h2,Ulsan,SK Geocentric_Propylene_Ulsan,SK Geocentric,Propylene,Naphtha Cracker,None,380000,266000.0,514862.639308496,514862.639308496,0.0,0.0,0.0,0.0,0.0,0.0,12992.702876154883,0.0,9501950.921506984,0,2030
2025,shaheen_ncc_h2,Ulsan,Taekwang Industrial_Propylene_Ulsan,Taekwang Industrial,Propylene,Naphtha Cracker,None,300000,210000.0,406470.5047172336,406470.5047172336,0.0,0.0,0.0,0.0,0.0,0.0,10257.397007490697,0.0,7501540.201189725,0,2040
2025,shaheen_ncc_h2,Ulsan,Hyosung Chemical_Propylene_Ulsan,Hyosung Chemical,Propylene,Naphtha Cracker,None,500000,350000.0,677450.8411953893,677450.8411953893,0.0,0.0,0.0,0.0,0.0,0.0,17095.661679151162,0.0,12502567.001982875,0,2040
2025,shaheen_ncc_h2,Daesan,Lotte Chemical_Butadiene_Daesan,Lotte Chemical,Butadiene,Naphtha Cracker,None,190000,133000.0,288835.842730712,288835.842730712,0.0,0.0,0.0,0.0,0.0,0.0,13587.140262645638,0.0,5272814.934788371,0,2050
2025,shaheen_ncc_h2,Daesan,HD Hyundai Chemical_Butadiene_Daesan,HD Hyundai Chemical,Butadiene,Naphtha Cracker,None,163000,114100.0,247790.7492900319,247790.7492900319,0.0,0.0,0.0,0.0,0.0,0.0,11656.336120059152,0.0,4523520.180897392,0,2050
2025,shaheen_ncc_h2,Daesan,LG Chem_Butadiene_Daesan,LG Chem,Butadiene,Naphtha Cracker,None,200000,140000.0,304037.7291902232,304037.7291902232,0.0,0.0,0.0,0.0,0.0,0.0,14302.25290804804,0.0,5550331.510303549,0,2050
2025,shaheen_ncc_h2,Daesan,Hanwha TotalEnergies_Butadiene_Daesan,Hanwha TotalEnergies,Butadiene,Naphtha Cracker,None,150000,105000.0,228028.29689266742,228028.29689266742,0.0,0.0,0.0,0.0,0.0,0.0,10726.689681036029,0.0,4162748.632727661,0,2050
2025,shaheen_ncc_h2,Yeosu,Kumho Petrochemical_Butadiene_Yeosu,Kumho Petrochemical,Butadiene,Naphtha Cracker,None,147000,102900.0,223467.73095481403,223467.73095481403,0.0,0.0,0.0,0.0,0.0,0.0,10512.155887415309,0.0,4079493.660073108,0,2050
2025,shaheen_ncc_h2,Yeosu,Lotte GS Chemical_Butadiene_Yeosu,Lotte GS Chemical,Butadiene,Naphtha Cracker,None,130000,91000.0,197624.52397364506,197624.52397364506,0.0,0.0,0.0,0.0,0.0,0.0,9296.464390231225,0.0,3607715.481697307,0,2050
2025,shaheen_ncc_h2,Yeosu,Lotte Chemical_Butadiene_Yeosu,Lotte Chemical,Butadiene,Naphtha Cracker,None,160000,112000.0,243230.1833521786,243230.1833521786,0.0,0.0,0.0,0.0,0.0,0.0,11441.80232643843,0.0,4440265.208242839,0,2050
2025,shaheen_ncc_h2,Yeosu,LG Chem_Butadiene_Yeosu,LG Chem,Butadiene,Naphtha Cracker,None,306000,214200.0,465177.7256610415,465177.7256610415,0.0,0.0,0.0,0.0,0.0,0.0,21882.4469493135,0.0,8492007.210764429,0,2050
2025,shaheen_ncc_h2,Yeosu,Yeochon NCC_Butadiene_Yeosu,Yeochon NCC,Butadiene,Naphtha Cracker,None,378000,264600.0,574631.3081695217,574631.3081695217,0.0,0.0,0.0,0.0,0.0,0.0,27031.257996210796,0.0,10490126.554473707,0,2050
2025,shaheen_ncc_h2,Ulsan,Kumho Petrochemical_Butadiene_Ulsan,Kumho Petrochemical,Butadiene,Naphtha Cracker,None,90000,62999.99999999999,136816.9781356004,136816.9781356004,0.0,0.0,0.0,0.0,0.0,0.0,6436.013808621617,0.0,2497649.1796365967,0,2050
2025,shaheen_ncc_h2,Ulsan,Daehan Oil Chemical_Butadiene_Ulsan,Daehan Oil Chemical,Butadiene,Naphtha Cracker,None,146000,102200.0,221947.54230886293,221947.54230886293,0.0,0.0,0.0,0.0,0.0,0.0,10440.644622875068,0.0,4051742.0025215903,0,2050
2025,shaheen_ncc_h2,Ulsan,SK Geocentric_Butadiene_Ulsan,SK Geocentric,Butadiene,Naphtha Cracker,None,130000,91000.0,197624.52397364506,197624.52397364506,0.0,0.0,0.0,0.0,0.0,0.0,9296.464390231225,0.0,3607715.481697307,0,2050
2025,shaheen_ncc_h2,Other,OCI_Benzene_Gwangyang,OCI,Benzene,BTX Plant,None,200000,140000.0,47022.788128837514,47022.788128837514,0.0,0.0,0.0,0.0,0.0,0.0,1308.4651956687735,0.0,889209.3664534059,0,2030
2025,shaheen_ncc_h2,Daesan,Lotte Chemical_Benzene_Daesan,Lotte Chemical,Benzene,BTX Plant,None,240000,168000.0,56427.34575460502,56427.34575460502,0.0,0.0,0.0,0.0,0.0,0.0,1570.1582348025283,0.0,1067051.2397440872,0,2030
2025,shaheen_ncc_h2,Daesan,HD Hyundai Chemical_Benzene_Daesan,HD Hyundai Chemical,Benzene,BTX Plant,None,410000,287000.0,96396.71566411691,96396.71566411691,0.0,0.0,0.0,0.0,0.0,0.0,2682.3536511209854,0.0,1822879.2012294822,0,2030
2025,shaheen_ncc_h2,Daesan,HDHyundai Oilbank_Benzene_Daesan,HDHyundai Oilbank,Benzene,BTX Plant,None,338000,236599.99999999997,79468.5119377354,79468.5119377354,0.0,0.0,0.0,0.0,0.0,0.0,2211.306180680227,0.0,1502763.829306256,0,2030
2025,shaheen_ncc_h2,Daesan,LG Chem_Benzene_Daesan,LG Chem,Benzene,BTX Plant,None,270000,189000.0,63480.76397393065,63480.76397393065,0.0,0.0,0.0,0.0,0.0,0.0,1766.4280141528443,0.0,1200432.6447120982,0,2030
2025,shaheen_ncc_h2,Daesan,Hanwha TotalEnergies_Benzene_Daesan,Hanwha TotalEnergies,Benzene,BTX Plant,None,1267000,886900.0,297889.36279618565,297889.36279618565,0.0,0.0,0.0,0.0,0.0,0.0,8289.12701456168,0.0,5633141.3364823265,0,2030
2025,shaheen_ncc_h2,Yeosu,Lotte Chemical_Benzene_Yeosu,Lotte Chemical,Benzene,BTX Plant,None,235000,164500.0,55251.77605138408,55251.77605138408,0.0,0.0,0.0,0.0,0.0,0.0,1537.446604910809,0.0,1044821.005582752,0,2030
2025,shaheen_ncc_h2,Yeosu,LG Chem_Benzene_Yeosu,LG Chem,Benzene,BTX Plant,None,630000,441000.0,148121.78260583818,148121.78260583818,0.0,0.0,0.0,0.0,0.0,0.0,4121.665366356637,0.0,2801009.504328229,0,2030
2025,shaheen_ncc_h2,Yeosu,Yeochon NCC_Benzene_Yeosu,Yeochon NCC,Benzene,BTX Plant,None,457000,319900.0,107447.07087439373,107447.07087439373,0.0,0.0,0.0,0.0,0.0,0.0,2989.842972103147,0.0,2031843.4023460327,0,2030
2025,shaheen_ncc_h2,Yeosu,GS Caltex_Benzene_Yeosu,GS Caltex,Benzene,BTX Plant,None,930000,651000.0,218655.96479909445,218655.96479909445,0.0,0.0,0.0,0.0,0.0,0.0,6084.363159859797,0.0,4134823.554008338,0,2030
2025,shaheen_ncc_h2,Ulsan,Daehan Oil Chemical_Benzene_Onsan,Daehan Oil Chemical,Benzene,BTX Plant,None,210000,147000.0,49373.92753527939,49373.92753527939,0.0,0.0,0.0,0.0,0.0,0.0,1373.8884554522122,0.0,933669.8347760763,0,2030
2025,shaheen_ncc_h2,Ulsan,S-Oil_Benzene_Onsan,S-Oil,Benzene,BTX Plant,None,672000,470399.99999999994,157996.56811289402,157996.56811289402,0.0,0.0,0.0,0.0,0.0,0.0,4396.443057447079,0.0,2987743.4712834437,0,2030
2025,shaheen_ncc_h2,Ulsan,Lotte Chemical_Benzene_Ulsan,Lotte Chemical,Benzene,BTX Plant,None,110000,77000.0,25862.533470860635,25862.533470860635,0.0,0.0,0.0,0.0,0.0,0.0,719.6558576178254,0.0,489065.15154937335,0,2030
2025,shaheen_ncc_h2,Ulsan,SK Geocentric_Benzene_Ulsan,SK Geocentric,Benzene,BTX Plant,None,603000,422100.0,141773.7062084451,141773.7062084451,0.0,0.0,0.0,0.0,0.0,0.0,3945.0225649413524,0.0,2680966.239857019,0,2030
2025,shaheen_ncc_h2,Ulsan,Ulsan Aromatics_Benzene_Ulsan,Ulsan Aromatics,Benzene,BTX Plant,None,600000,420000.0,141068.36438651255,141068.36438651255,0.0,0.0,0.0,0.0,0.0,0.0,3925.39558700632,0.0,2667628.099360218,0,2030
2025,shaheen_ncc_h2,Other,SK Incheon Petrochemical_Benzene_Incheon,SK Incheon Petrochemical,Benzene,BTX Plant,None,600000,420000.0,141068.36438651255,141068.36438651255,0.0,0.0,0.0,0.0,0.0,0.0,3925.39558700632,0.0,2667628.099360218,0,2030
2025,shaheen_ncc_h2,Other,OCI_Toluene_Gwangyang,OCI,Toluene,BTX Plant,None,40000,28000.0,12470.95126865261,12470.95126865261,0.0,0.0,0.0,0.0,0.0,0.0,191.90822869808682,0.0,237122.4977209082,0,2030
2025,shaheen_ncc_h2,Daesan,Lotte Chemical_Toluene_Daesan,Lotte Chemical,Toluene,BTX Plant,None,120000,84000.0,37412.853805957835,37412.853805957835,0.0,0.0,0.0,0.0,0.0,0.0,575.7246860942604,0.0,711367.4931627245,0,2030
2025,shaheen_ncc_h2,Daesan,LG Chem_Toluene_Daesan,LG Chem,Toluene,BTX Plant,None,100000,70000.0,31177.378171631524,31177.378171631524,0.0,0.0,0.0,0.0,0.0,0.0,479.770571745217,0.0,592806.2443022705,0,2030
2025,shaheen_ncc_h2,Yeosu,Lotte Chemical_Toluene_Yeosu,Lotte Chemical,Toluene,BTX Plant,None,220000,154000.0,68590.23197758936,68590.23197758936,0.0,0.0,0.0,0.0,0.0,0.0,1055.4952578394773,0.0,1304173.7374649951,0,2030
2025,shaheen_ncc_h2,Yeosu,LG Chem_Toluene_Yeosu,LG Chem,Toluene,BTX Plant,None,112000,78400.0,34918.663552227306,34918.663552227306,0.0,0.0,0.0,0.0,0.0,0.0,537.3430403546431,0.0,663942.993618543,0,2030
2025,shaheen_ncc_h2,Yeosu,Yeochon NCC_Toluene_Yeosu,Yeochon NCC,Toluene,BTX Plant,None,282000,197400.0,87920.2064440009,87920.2064440009,0.0,0.0,0.0,0.0,0.0,0.0,1352.953012321512,0.0,1671713.6089324027,0,2030
2025,shaheen_ncc_h2,Yeosu,GS Caltex_Toluene_Yeosu,GS Caltex,Toluene,BTX Plant,None,170000,118999.99999999999,53001.54289177359,53001.54289177359,0.0,0.0,0.0,0.0,0.0,0.0,815.6099719668689,0.0,1007770.6153138598,0,2030
2025,shaheen_ncc_h2,Ulsan,Daehan Oil Chemical_Toluene_Onsan,Daehan Oil Chemical,Toluene,BTX Plant,None,78000,54600.0,24318.35497387259,24318.35497387259,0.0,0.0,0.0,0.0,0.0,0.0,374.2210459612693,0.0,462388.87055577105,0,2030
2025,shaheen_ncc_h2,Ulsan,S-Oil_Toluene_Onsan,S-Oil,Toluene,BTX Plant,None,300000,210000.0,93532.13451489458,93532.13451489458,0.0,0.0,0.0,0.0,0.0,0.0,1439.311715235651,0.0,1778418.7329068114,0,2030
2025,shaheen_ncc_h2,Ulsan,SK Geocentric_Toluene_Ulsan,SK Geocentric,Toluene,BTX Plant,None,1506000,1054200.0,469531.31526477076,469531.31526477076,0.0,0.0,0.0,0.0,0.0,0.0,7225.344810482969,0.0,8927662.039192194,0,2030
2025,shaheen_ncc_h2,Daesan,Lotte Chemical_Xylene_Daesan,Lotte Chemical,Xylene,BTX Plant,None,60000,42000.0,24471.95389891063,24471.95389891063,0.0,0.0,0.0,0.0,0.0,0.0,8184.449798908179,0.0,400144.21490403265,0,2030
2025,shaheen_ncc_h2,Daesan,HD Hyundai Chemical_Xylene_Daesan,HD Hyundai Chemical,Xylene,BTX Plant,None,1350000,944999.9999999999,550618.9627254892,550618.9627254892,0.0,0.0,0.0,0.0,0.0,0.0,184150.120475434,0.0,9003244.835340733,0,2030
2025,shaheen_ncc_h2,Yeosu,Lotte Chemical_Xylene_Yeosu,Lotte Chemical,Xylene,BTX Plant,None,79000,55300.0,32221.405966898998,32221.405966898998,0.0,0.0,0.0,0.0,0.0,0.0,10776.192235229102,0.0,526856.5496236429,0,2030
2025,shaheen_ncc_h2,Yeosu,LG Chem_Xylene_Yeosu,LG Chem,Xylene,BTX Plant,None,60000,42000.0,24471.95389891063,24471.95389891063,0.0,0.0,0.0,0.0,0.0,0.0,8184.449798908179,0.0,400144.21490403265,0,2030
2025,shaheen_ncc_h2,Yeosu,Yeochon NCC_Xylene_Yeosu,Yeochon NCC,Xylene,BTX Plant,None,204000,142800.0,83204.64325629614,83204.64325629614,0.0,0.0,0.0,0.0,0.0,0.0,27827.12931628781,0.0,1360490.330673711,0,2030
2025,shaheen_ncc_h2,Yeosu,GS Caltex_Xylene_Yeosu,GS Caltex,Xylene,BTX Plant,None,350000,244999.99999999997,142753.06441031198,142753.06441031198,0.0,0.0,0.0,0.0,0.0,0.0,47742.62382696437,0.0,2334174.58694019,0,2030
2025,shaheen_ncc_h2,Ulsan,Daehan Oil Chemical_Xylene_Onsan,Daehan Oil Chemical,Xylene,BTX Plant,None,47000,32900.0,19169.69722081333,19169.69722081333,0.0,0.0,0.0,0.0,0.0,0.0,6411.152342478074,0.0,313446.30167482555,0,2030
2025,shaheen_ncc_h2,Ulsan,S-Oil_Xylene_Onsan,S-Oil,Xylene,BTX Plant,None,450000,315000.0,183539.65424182973,183539.65424182973,0.0,0.0,0.0,0.0,0.0,0.0,61383.37349181134,0.0,3001081.611780245,0,2030
2025,shaheen_ncc_h2,Ulsan,SK Geocentric_Xylene_Ulsan,SK Geocentric,Xylene,BTX Plant,None,894000,625800.0,364632.1130937685,364632.1130937685,0.0,0.0,0.0,0.0,0.0,0.0,121948.30200373188,0.0,5962148.802070086,0,2030
2025,shaheen_ncc_h2,Ulsan,Lotte Chemical_O-X_Ulsan,Lotte Chemical,O-X,BTX Plant,None,210000,147000.0,59.90153665771645,59.90153665771645,0.0,0.0,0.0,0.0,0.0,0.0,137.38884554522122,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,SK Geocentric_O-X_Ulsan,SK Geocentric,O-X,BTX Plant,None,200000,140000.0,57.04908253115853,57.04908253115853,0.0,0.0,0.0,0.0,0.0,0.0,130.84651956687736,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,Lotte Chemical_M-X_Ulsan,Lotte Chemical,M-X,BTX Plant,None,360000,251999.99999999997,102.68834855608533,102.68834855608533,0.0,0.0,0.0,0.0,0.0,0.0,235.5237352203792,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Daesan,HDHyundai Oilbank_P-X_Daesan,HDHyundai Oilbank,P-X,BTX Plant,None,1460000,1021999.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Daesan,Hanwha TotalEnergies_P-X_Daesan,Hanwha TotalEnergies,P-X,BTX Plant,None,2000000,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Yeosu,GS Caltex_P-X_Yeosu,GS Caltex,P-X,BTX Plant,None,1350000,944999.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,S-Oil_P-X_Onsan,S-Oil,P-X,BTX Plant,None,1900000,1330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,Lotte Chemical_P-X_Ulsan,Lotte Chemical,P-X,BTX Plant,None,750000,525000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,SK Geocentric_P-X_Ulsan,SK Geocentric,P-X,BTX Plant,None,830000,581000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,Ulsan Aromatics_P-X_Ulsan,Ulsan Aromatics,P-X,BTX Plant,None,1000000,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Other,SK Incheon Petrochemical_P-X_Incheon,SK Incheon Petrochemical,P-X,BTX Plant,None,1500000,1050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,SK Geocentric_C-H_Ulsan,SK Geocentric,C-H,Naphtha Cracker,None,160000,112000.0,133721.94594594586,133721.94594594586,0.0,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,2106810.8108108095,0,2050
2025,shaheen_ncc_h2,Ulsan,Caprolactam_C-H_Ulsan,Caprolactam,C-H,Naphtha Cracker,None,190000,133000.0,158794.81081081074,158794.81081081074,0.0,0.0,0.0,0.0,0.0,0.0,53200.0,0.0,2501837.8378378362,0,2050
2025,shaheen_ncc_h2,Daesan,Lotte Chemical_SM_Daesan,Lotte Chemical,SM,Utility,None,350000,244999.99999999997,16022.999999999996,16022.999999999996,0.0,0.0,0.0,0.0,0.0,0.0,36749.99999999999,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Daesan,LG Chem_SM_Daesan,LG Chem,SM,Utility,None,577000,403900.0,26415.06,26415.06,0.0,0.0,0.0,0.0,0.0,0.0,60585.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Daesan,Hanwha TotalEnergies_SM_Daesan,Hanwha TotalEnergies,SM,Utility,None,1071000,749700.0,49030.38,49030.38,0.0,0.0,0.0,0.0,0.0,0.0,112455.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Yeosu,Yeochon NCC_SM_Yeosu,Yeochon NCC,SM,Utility,None,351000,245699.99999999997,16068.779999999997,16068.779999999997,0.0,0.0,0.0,0.0,0.0,0.0,36854.99999999999,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,SKpicglobal_SM_Ulsan,SKpicglobal,SM,Utility,None,400000,280000.0,18312.0,18312.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Yeosu,LG Chem_EDC_Yeosu,LG Chem,EDC,Utility,None,810000,567000.0,49442.4,49442.4,0.0,0.0,0.0,0.0,0.0,0.0,113400.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Yeosu,Hanwha Solutions_EDC_Yeosu,Hanwha Solutions,EDC,Utility,None,1586000,1110200.0,96809.44,96809.44,0.0,0.0,0.0,0.0,0.0,0.0,222040.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,Hanwha Solutions_EDC_Ulsan,Hanwha Solutions,EDC,Utility,None,385000,269500.0,23500.4,23500.4,0.0,0.0,0.0,0.0,0.0,0.0,53900.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Daesan,LG Chem_VCM_Daesan,LG Chem,VCM,Utility,None,230000,161000.0,17549.0,17549.0,0.0,0.0,0.0,0.0,0.0,0.0,40250.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Yeosu,LG Chem_VCM_Yeosu,LG Chem,VCM,Utility,None,720000,503999.99999999994,54935.99999999999,54935.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,125999.99999999999,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Yeosu,Hanwha Solutions_VCM_Yeosu,Hanwha Solutions,VCM,Utility,None,583000,408100.0,44482.9,44482.9,0.0,0.0,0.0,0.0,0.0,0.0,102025.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Ulsan,Hanwha Solutions_VCM_Ulsan,Hanwha Solutions,VCM,Utility,None,264000,184800.0,20143.2,20143.2,0.0,0.0,0.0,0.0,0.0,0.0,46200.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Yeosu,Lotte Chemical_PC_Yeosu,Lotte Chemical,PC,Utility,None,480000,336000.0,58598.4,58598.4,0.0,0.0,0.0,0.0,0.0,0.0,134400.0,0.0,0.0,0,2050
2025,shaheen_ncc_h2,Yeosu,LG Chem_PC_Yeosu,LG Chem,PC,Utility,None,170000,118999.99999999999,20753.6,20753.6,0.0,0.0,0.0,0.0,0.0,0.0,47599.99999999999,0.0,0.0,0,2050
